confirmed_cases,confirmed_case_rate,critical_rate,deaths,death_rate,age_group,date,date.1
1577846,5.47,0.46,7261.0,22.73,70-79,2022-12-28,2022-12-28
1582517,5.47,0.46,7275.0,22.72,70-79,2022-12-29,2022-12-29
1587086,5.47,0.46,7291.0,22.72,70-79,2022-12-30,2022-12-30
1591758,5.48,0.46,7306.0,22.72,70-79,2022-12-31,2022-12-31
1596019,5.48,0.46,7319.0,22.72,70-79,2023-01-01,2023-01-01
1597415,5.48,0.46,7329.0,22.71,70-79,2023-01-02,2023-01-02
1597415,5.48,0.46,7329.0,22.71,70-79,2023-01-02,2023-01-02
1602919,5.0,0.46,7339.0,22.7,70-79,2023-01-03,2023-01-03
1608473,5.49,0.46,7347.0,22.71,70-79,2023-01-04,2023-01-04
1613130,5.0,0.46,7358.0,23.0,70-79,2023-01-05,2023-01-05
1617584,5.5,0.46,7377.0,22.7,70-79,2023-01-06,2023-01-06
1617584,5.5,0.46,7377.0,22.7,70-79,2023-01-06,2023-01-06
1621935,6.0,0.46,7388.0,22.7,70-79,2023-01-07,2023-01-07
1625712,5.51,0.46,7398.0,22.7,70-79,2023-01-08,2023-01-08
1626921,5.51,0.46,7403.0,22.69,70-79,2023-01-09,2023-01-09
1631537,5.51,0.45,7413.0,22.69,70-79,2023-01-10,2023-01-10
1635833,5.5,0.45,7427.0,22.7,70-79,2023-01-11,2023-01-11
1635833,6.0,0.45,7427.0,22.7,70-79,2023-01-11,2023-01-11
1639204,5.52,0.45,7443.0,22.68,70-79,2023-01-12,2023-01-12
1639204,5.52,0.45,7443.0,22.68,70-79,2023-01-12,2023-01-12
1642423,5.52,0.45,7453.0,22.68,70-79,2023-01-13,2023-01-13
1645527,5.53,0.45,7465.0,22.68,70-79,2023-01-14,2023-01-14
1645527,5.53,0.45,7465.0,22.68,70-79,2023-01-14,2023-01-14
1645527,5.53,0.45,7465.0,22.68,70-79,2023-01-14,2023-01-14
1648335,5.5,0.45,7471.0,22.7,70-79,2023-01-15,2023-01-15
1649293,5.53,0.45,7479.0,22.67,70-79,2023-01-16,2023-01-16
1652507,5.53,0.45,7485.0,22.67,70-79,2023-01-17,2023-01-17
1655604,5.54,0.45,7491.0,22.66,70-79,2023-01-18,2023-01-18
1658042,5.5,0.45,7499.0,22.7,70-79,2023-01-19,2023-01-19
1660355,5.54,0.45,7505.0,22.65,70-79,2023-01-20,2023-01-20
1662951,5.55,0.45,7515.0,22.65,70-79,2023-01-21,2023-01-21
1664344,5.55,0.45,7522.0,22.65,70-79,2023-01-22,2023-01-22
1665210,5.6,0.45,7529.0,22.7,70-79,2023-01-23,2023-01-23
1666094,5.55,0.45,7531.0,22.65,70-79,2023-01-24,2023-01-24
1667368,5.55,0.45,7533.0,22.64,70-79,2023-01-25,2023-01-25
1670015,5.55,0.45,7536.0,22.63,70-79,2023-01-26,2023-01-26
1672478,5.6,0.45,7546.0,22.6,70-79,2023-01-27,2023-01-27
1674332,5.56,0.45,7554.0,22.64,70-79,2023-01-28,2023-01-28
1675761,5.56,0.45,7559.0,22.64,70-79,2023-01-29,2023-01-29
1676266,5.56,0.45,7562.0,22.63,70-79,2023-01-30,2023-01-30
1677648,5.6,0.45,7572.0,22.6,70-79,2023-01-31,2023-01-31
1679291,5.56,0.45,7583.0,22.65,70-79,2023-02-01,2023-02-01
1680618,5.56,0.45,7596.0,22.66,70-79,2023-02-02,2023-02-02
1681804,5.56,0.45,7604.0,22.66,70-79,2023-02-03,2023-02-03
1681804,5.56,0.45,7604.0,22.66,70-79,2023-02-03,2023-02-03
1682947,5.6,0.45,7611.0,22.7,70-79,2023-02-04,2023-02-04
1684066,5.57,0.45,7613.0,22.66,70-79,2023-02-05,2023-02-05
1684448,5.57,0.45,7616.0,22.66,70-79,2023-02-06,2023-02-06
1685639,5.57,0.45,7620.0,22.66,70-79,2023-02-07,2023-02-07
1687055,5.6,0.45,7626.0,22.7,70-79,2023-02-08,2023-02-08
1688197,5.57,0.45,7631.0,22.66,70-79,2023-02-09,2023-02-09
1689309,5.57,0.45,7634.0,22.65,70-79,2023-02-10,2023-02-10
1690412,5.57,0.45,7639.0,22.66,70-79,2023-02-11,2023-02-11
1691450,5.6,0.45,7643.0,22.7,70-79,2023-02-12,2023-02-12
1691817,5.57,0.45,7648.0,22.66,70-79,2023-02-13,2023-02-13
1692927,5.57,0.45,7650.0,22.66,70-79,2023-02-14,2023-02-14
1694148,5.58,0.45,7657.0,22.67,70-79,2023-02-15,2023-02-15
1694148,5.58,0.45,7657.0,22.67,70-79,2023-02-15,2023-02-15
1694148,5.58,0.45,7657.0,22.67,70-79,2023-02-15,2023-02-15
1695109,5.58,0.45,7661.0,22.66,70-79,2023-02-16,2023-02-16
1696070,5.58,0.45,7669.0,22.67,70-79,2023-02-17,2023-02-17
1696976,5.58,0.45,7672.0,22.67,70-79,2023-02-18,2023-02-18
1697887,5.58,0.45,7677.0,22.68,70-79,2023-02-19,2023-02-19
1698161,5.58,0.45,7679.0,22.68,70-79,2023-02-20,2023-02-20
1699123,5.58,0.45,7683.0,22.68,70-79,2023-02-21,2023-02-21
1700224,5.58,0.45,7685.0,22.68,70-79,2023-02-22,2023-02-22
1701112,5.58,0.45,7693.0,22.69,70-79,2023-02-23,2023-02-23
1701938,5.58,0.45,7697.0,22.69,70-79,2023-02-24,2023-02-24
1702828,5.58,0.45,7701.0,22.69,70-79,2023-02-25,2023-02-25
1703620,5.59,0.45,7703.0,22.69,70-79,2023-02-26,2023-02-26
1703856,5.59,0.45,7708.0,22.7,70-79,2023-02-27,2023-02-27
1704645,5.59,0.45,7712.0,22.7,70-79,2023-02-28,2023-02-28
1705656,5.59,0.45,7713.0,22.69,70-79,2023-03-01,2023-03-01
1706207,5.59,0.45,7715.0,22.69,70-79,2023-03-02,2023-03-02
1707949,5.59,0.45,7720.0,22.69,70-79,2023-03-03,2023-03-03
1707023,5.59,0.45,7718.0,22.69,70-79,2023-03-03,2023-03-03
1707949,5.59,0.45,7720.0,22.69,70-79,2023-03-04,2023-03-04
1708997,5.59,0.45,7722.0,22.69,70-79,2023-03-06,2023-03-06
1708751,5.59,0.0,0.0,0.0,70-79,2023-03-06,2023-03-06
1708997,5.59,0.45,7722.0,22.69,70-79,2023-03-06,2023-03-06
1709875,5.59,0.45,7726.0,22.69,70-79,2023-03-07,2023-03-07
1710778,5.59,0.45,7727.0,22.69,70-79,2023-03-08,2023-03-08
1711534,5.59,0.45,7731.0,22.68,70-79,2023-03-09,2023-03-09
1712269,5.59,0.45,7734.0,22.69,70-79,2023-03-10,2023-03-10
1712936,5.59,0.45,7734.0,22.68,70-79,2023-03-11,2023-03-11
1713589,5.59,0.0,0.0,0.0,70-79,2023-03-13,2023-03-13
1713827,5.59,0.45,7740.0,22.69,70-79,2023-03-13,2023-03-13
1714527,5.59,0.45,7740.0,22.68,70-79,2023-03-14,2023-03-14
1715302,5.59,0.45,7744.0,22.69,70-79,2023-03-15,2023-03-15
1715941,5.59,0.45,7751.0,22.7,70-79,2023-03-16,2023-03-16
1716553,5.59,0.45,7754.0,22.7,70-79,2023-03-17,2023-03-17
1717134,5.6,0.45,7755.0,22.7,70-79,2023-03-18,2023-03-18
1717714,5.6,0.0,0.0,0.0,70-79,2023-03-20,2023-03-20
1717905,5.6,0.45,7757.0,22.7,70-79,2023-03-20,2023-03-20
1717905,5.6,0.45,7757.0,22.7,70-79,2023-03-20,2023-03-20
1718639,5.6,0.45,7757.0,22.7,70-79,2023-03-21,2023-03-21
1719528,5.6,0.45,7758.0,22.69,70-79,2023-03-22,2023-03-22
1720323,5.6,0.45,7761.0,22.69,70-79,2023-03-23,2023-03-23
1721005,5.6,0.45,7763.0,22.69,70-79,2023-03-24,2023-03-24
1721737,5.6,0.45,7764.0,22.69,70-79,2023-03-25,2023-03-25
1722435,5.6,0.0,0.0,0.0,70-79,2023-03-26,2023-03-26
1722630,5.6,0.45,7766.0,22.69,70-79,2023-03-27,2023-03-27
1723400,5.6,0.45,7768.0,22.69,70-79,2023-03-28,2023-03-28
1724228,5.6,0.45,7769.0,22.69,70-79,2023-03-29,2023-03-29
1724972,5.6,0.45,7770.0,22.68,70-79,2023-03-30,2023-03-30
1725684,5.6,0.45,7772.0,22.68,70-79,2023-03-31,2023-03-31
1726424,5.6,0.45,7772.0,22.68,70-79,2023-04-01,2023-04-01
1727464,5.6,0.45,7776.0,22.68,70-79,2023-04-03,2023-04-03
1728359,5.6,0.45,7777.0,22.68,70-79,2023-04-04,2023-04-04
1729358,5.6,0.45,7780.0,22.68,70-79,2023-04-05,2023-04-05
1730219,5.6,0.45,7780.0,22.68,70-79,2023-04-06,2023-04-06
1731020,5.6,0.45,7782.0,22.68,70-79,2023-04-07,2023-04-07
1731857,5.6,0.45,7783.0,22.68,70-79,2023-04-08,2023-04-08
1732670,5.6,0.0,0.0,0.0,70-79,2023-04-09,2023-04-09
1732992,5.61,0.45,7787.0,22.68,70-79,2023-04-10,2023-04-10
1733936,5.61,0.45,7788.0,22.68,70-79,2023-04-11,2023-04-11
1735033,5.61,0.45,7793.0,22.68,70-79,2023-04-12,2023-04-12
1735930,5.61,0.45,7794.0,22.68,70-79,2023-04-13,2023-04-13
1736931,5.61,0.45,7794.0,22.68,70-79,2023-04-14,2023-04-14
1737924,5.61,0.45,7794.0,22.68,70-79,2023-04-15,2023-04-15
1738858,5.61,0.0,0.0,0.0,70-79,2023-04-16,2023-04-16
1739145,5.61,0.45,7796.0,22.68,70-79,2023-04-17,2023-04-17
1740320,5.61,0.45,7798.0,22.68,70-79,2023-04-18,2023-04-18
1741685,5.61,0.45,7800.0,22.68,70-79,2023-04-19,2023-04-19
1742796,5.61,0.45,7802.0,22.68,70-79,2023-04-20,2023-04-20
1743961,5.62,0.45,7806.0,22.69,70-79,2023-04-21,2023-04-21
1745157,5.62,0.45,7806.0,22.68,70-79,2023-04-22,2023-04-22
1746280,5.62,0.0,0.0,0.0,70-79,2023-04-23,2023-04-23
1746654,5.62,0.45,7812.0,22.69,70-79,2023-04-24,2023-04-24
1747946,5.62,0.45,7812.0,22.69,70-79,2023-04-25,2023-04-25
1749373,5.62,0.45,7815.0,22.69,70-79,2023-04-26,2023-04-26
1750577,5.62,0.45,7817.0,22.68,70-79,2023-04-27,2023-04-27
1751846,5.63,0.45,7820.0,22.69,70-79,2023-04-28,2023-04-28
1753248,5.63,0.45,7820.0,22.68,70-79,2023-04-29,2023-04-29
1754632,5.63,0.0,0.0,0.0,70-79,2023-04-30,2023-04-30
1755094,5.63,0.45,7821.0,22.68,70-79,2023-05-01,2023-05-01
1756509,5.63,0.45,7824.0,22.68,70-79,2023-05-02,2023-05-02
1758193,5.63,0.45,7825.0,22.68,70-79,2023-05-03,2023-05-03
1760006,5.64,0.44,7827.0,22.68,70-79,2023-05-04,2023-05-04
1761759,5.64,0.44,7830.0,22.68,70-79,2023-05-05,2023-05-05
1764910,5.64,0.44,7833.0,0.0,70-79,2023-05-08,2023-05-08
1766577,5.64,0.44,7834.0,22.68,70-79,2023-05-09,2023-05-09
1768571,5.64,0.44,7840.0,22.68,70-79,2023-05-10,2023-05-10
1770215,5.65,0.44,7843.0,22.68,70-79,2023-05-11,2023-05-11
1771838,5.65,0.44,7847.0,22.69,70-79,2023-05-12,2023-05-12
1773469,5.65,0.44,7848.0,22.68,70-79,2023-05-13,2023-05-13
1775046,5.65,0.0,0.0,0.0,70-79,2023-05-14,2023-05-14
1775550,5.65,0.44,7850.0,22.68,70-79,2023-05-15,2023-05-15
1777440,5.65,0.44,7857.0,22.69,70-79,2023-05-16,2023-05-16
1779576,5.66,0.44,7861.0,22.7,70-79,2023-05-17,2023-05-17
1781450,5.66,0.44,7863.0,22.69,70-79,2023-05-18,2023-05-18
1783120,5.66,0.44,7867.0,22.69,70-79,2023-05-19,2023-05-19
1784699,5.66,0.44,7869.0,22.7,70-79,2023-05-20,2023-05-20
1786593,5.66,0.44,7873.0,22.7,70-79,2023-05-22,2023-05-22
1788357,5.66,0.44,7877.0,22.7,70-79,2023-05-23,2023-05-23
1790209,5.67,0.44,7881.0,22.7,70-79,2023-05-24,2023-05-24
1791816,5.67,0.44,7887.0,22.71,70-79,2023-05-25,2023-05-25
1793410,5.67,0.44,7891.0,22.71,70-79,2023-05-26,2023-05-26
1795035,5.67,0.44,7892.0,22.71,70-79,2023-05-27,2023-05-27
1797680,5.67,0.44,7896.0,22.71,70-79,2023-05-30,2023-05-30
1799585,5.68,0.44,7896.0,22.7,70-79,2023-05-31,2023-05-31
1801548,5.68,0.44,7900.0,22.7,70-79,2023-06-01,2023-06-01
1803107,5.68,0.44,7904.0,22.7,70-79,2023-06-02,2023-06-02
1804723,5.68,0.0,0.0,0.0,70-79,2023-06-03,2023-06-03
1806282,5.68,0.0,0.0,0.0,70-79,2023-06-04,2023-06-04
1806791,5.68,0.44,7908.0,22.71,70-79,2023-06-05,2023-06-05
1808630,5.69,0.0,0.0,0.0,70-79,2023-06-06,2023-06-06
1809817,5.69,0.0,0.0,0.0,70-79,2023-06-07,2023-06-07
1809817,5.69,0.44,7909.0,22.7,70-79,2023-06-07,2023-06-07
1811445,5.69,0.44,7911.0,22.7,70-79,2023-06-08,2023-06-08
1813321,5.69,0.44,7915.0,22.69,70-79,2023-06-09,2023-06-09
1816781,5.69,0.44,7922.0,0.0,70-79,2023-06-12,2023-06-12
1818632,5.7,0.44,7925.0,0.0,70-79,2023-06-13,2023-06-13
1820424,5.7,0.44,7927.0,22.7,70-79,2023-06-14,2023-06-14
1821992,5.7,0.44,7931.0,0.0,70-79,2023-06-15,2023-06-15
1823454,5.7,0.44,7933.0,0.0,70-79,2023-06-16,2023-06-16
1825005,5.7,0.0,0.0,0.0,70-79,2023-06-17,2023-06-17
1826477,5.71,0.0,0.0,0.0,70-79,2023-06-18,2023-06-18
1826934,5.71,0.43,7935.0,22.7,70-79,2023-06-19,2023-06-19
1828618,5.71,0.43,7936.0,22.7,70-79,2023-06-20,2023-06-20
1830430,5.71,0.43,7937.0,22.69,70-79,2023-06-21,2023-06-21
1831857,5.71,0.43,7939.0,22.69,70-79,2023-06-22,2023-06-22
1833282,5.71,0.43,7941.0,22.69,70-79,2023-06-23,2023-06-23
1834731,5.71,0.0,0.0,0.0,70-79,2023-06-24,2023-06-24
1836171,5.72,0.0,0.0,0.0,70-79,2023-06-25,2023-06-25
1836637,5.72,0.43,7945.0,22.69,70-79,2023-06-26,2023-06-26
1838373,5.72,0.43,7949.0,22.69,70-79,2023-06-27,2023-06-27
1840163,5.72,0.43,7952.0,22.69,70-79,2023-06-28,2023-06-28
1841739,5.72,0.43,7952.0,22.69,70-79,2023-06-29,2023-06-29
1844933,5.72,0.0,0.0,0.0,70-79,2023-06-30,2023-06-30
1843296,5.72,0.43,7956.0,22.69,70-79,2023-06-30,2023-06-30
1844933,5.72,0.0,0.0,0.0,70-79,2023-07-01,2023-07-01
1846540,5.73,0.0,0.0,0.0,70-79,2023-07-02,2023-07-02
1847073,5.73,0.43,7959.0,22.69,70-79,2023-07-03,2023-07-03
1849061,5.73,0.43,7960.0,22.69,70-79,2023-07-04,2023-07-04
1851117,5.73,0.43,7964.0,22.7,70-79,2023-07-05,2023-07-05
1853023,5.73,0.43,7966.0,22.7,70-79,2023-07-06,2023-07-06
1853023,5.73,0.43,7966.0,22.7,70-79,2023-07-06,2023-07-06
1855059,5.73,0.43,7966.0,22.69,70-79,2023-07-07,2023-07-07
1857156,5.73,0.0,0.0,0.0,70-79,2023-07-08,2023-07-08
1859132,5.74,0.0,0.0,0.0,70-79,2023-07-09,2023-07-09
1859739,5.74,0.43,7967.0,22.69,70-79,2023-07-10,2023-07-10
1862209,5.74,0.43,7966.0,22.69,70-79,2023-07-11,2023-07-11
1859739,5.74,0.43,7970.0,22.7,70-79,2023-07-11,2023-07-11
1864779,5.74,0.43,7973.0,22.7,70-79,2023-07-12,2023-07-12
1867067,5.74,0.43,7976.0,22.7,70-79,2023-07-13,2023-07-13
1869457,5.75,0.43,7976.0,22.7,70-79,2023-07-14,2023-07-14
1872114,5.75,0.0,0.0,0.0,70-79,2023-07-15,2023-07-15
1875487,5.75,0.43,7979.0,22.69,70-79,2023-07-17,2023-07-17
1878935,5.75,0.42,7980.0,22.69,70-79,2023-07-18,2023-07-18
1882742,5.76,0.42,7980.0,22.69,70-79,2023-07-19,2023-07-19
1885976,5.76,0.42,7981.0,22.69,70-79,2023-07-20,2023-07-20
1889490,5.76,0.42,7982.0,22.68,70-79,2023-07-21,2023-07-21
1893371,5.77,0.0,0.0,0.0,70-79,2023-07-22,2023-07-22
1893363,5.77,0.0,0.0,0.0,70-79,2023-07-22,2023-07-22
1897272,5.77,0.0,0.0,0.0,70-79,2023-07-23,2023-07-23
1898622,5.77,0.42,7986.0,22.68,70-79,2023-07-24,2023-07-24
1903636,5.78,0.42,7987.0,22.67,70-79,2023-07-25,2023-07-25
1908947,5.79,0.42,7990.0,22.67,70-79,2023-07-26,2023-07-26
1913749,5.79,0.42,7992.0,22.66,70-79,2023-07-27,2023-07-27
1918402,5.8,0.42,7993.0,22.65,70-79,2023-07-28,2023-07-28
1923297,5.8,0.0,0.0,0.0,70-79,2023-07-29,2023-07-29
1927984,5.81,0.0,0.0,0.0,70-79,2023-07-30,2023-07-30
0,0.0,,,,80 이상,2020-01-20,2020-01-20
0,0.0,,,,80 이상,2020-01-21,2020-01-21
0,0.0,,,,80 이상,2020-01-22,2020-01-22
0,0.0,,,,80 이상,2020-01-23,2020-01-23
0,0.0,,,,80 이상,2020-01-24,2020-01-24
0,0.0,,,,80 이상,2020-01-25,2020-01-25
0,0.0,,,,80 이상,2020-01-26,2020-01-26
0,0.0,,,,80 이상,2020-01-27,2020-01-27
0,0.0,,,,80 이상,2020-01-28,2020-01-28
0,0.0,,,,80 이상,2020-01-29,2020-01-29
0,0.0,,,,80 이상,2020-01-30,2020-01-30
0,0.0,,,,80 이상,2020-01-31,2020-01-31
0,0.0,,,,80 이상,2020-02-01,2020-02-01
0,0.0,,,,80 이상,2020-02-02,2020-02-02
0,0.0,,,,80 이상,2020-02-03,2020-02-03
0,0.0,,,,80 이상,2020-02-04,2020-02-04
0,0.0,,,,80 이상,2020-02-05,2020-02-05
0,0.0,,,,80 이상,2020-02-06,2020-02-06
0,0.0,,,,80 이상,2020-02-07,2020-02-07
0,0.0,,,,80 이상,2020-02-08,2020-02-08
0,0.0,,,,80 이상,2020-02-09,2020-02-09
0,0.0,,,,80 이상,2020-02-10,2020-02-10
0,0.0,,,,80 이상,2020-02-11,2020-02-11
0,0.0,,,,80 이상,2020-02-12,2020-02-12
0,0.0,,,,80 이상,2020-02-13,2020-02-13
0,0.0,,,,80 이상,2020-02-14,2020-02-14
0,0.0,,,,80 이상,2020-02-15,2020-02-15
1,3.33,,,,80 이상,2020-02-16,2020-02-16
1,3.33,,,,80 이상,2020-02-17,2020-02-17
1,3.13,,,,80 이상,2020-02-18,2020-02-18
1,1.52,,,,80 이상,2020-02-19,2020-02-19
1,1.22,0.0,0.0,0.0,80 이상,2020-02-20,2020-02-20
2,1.28,0.0,0.0,0.0,80 이상,2020-02-21,2020-02-21
3,0.87,0.0,0.0,0.0,80 이상,2020-02-22,2020-02-22
6,1.08,0.0,0.0,0.0,80 이상,2020-02-23,2020-02-23
8,1.05,0.0,0.0,0.0,80 이상,2020-02-24,2020-02-24
9,1.01,0.0,0.0,0.0,80 이상,2020-02-25,2020-02-25
14,1.22,0.0,0.0,0.0,80 이상,2020-02-26,2020-02-26
19,1.19,0.0,0.0,0.0,80 이상,2020-02-27,2020-02-27
29,1.43,0.0,0.0,0.0,80 이상,2020-02-28,2020-02-28
54,1.84,1.85,1.0,6.25,80 이상,2020-02-29,2020-02-29
63,1.79,1.59,1.0,5.88,80 이상,2020-03-01,2020-03-01
78,1.85,5.13,4.0,17.39,80 이상,2020-03-02,2020-03-02
90,1.87,5.56,5.0,17.86,80 이상,2020-03-03,2020-03-03
105,1.97,5.71,6.0,18.75,80 이상,2020-03-04,2020-03-04
122,2.12,5.74,7.0,20.0,80 이상,2020-03-05,2020-03-05
166,2.64,6.02,10.0,23.81,80 이상,2020-03-06,2020-03-06
189,2.79,6.35,12.0,27.27,80 이상,2020-03-07,2020-03-07
210,2.94,6.67,14.0,28.0,80 이상,2020-03-08,2020-03-08
215,2.91,6.51,14.0,27.45,80 이상,2020-03-09,2020-03-09
221,2.94,6.79,15.0,27.78,80 이상,2020-03-10,2020-03-10
235,3.03,7.23,17.0,28.33,80 이상,2020-03-11,2020-03-11
243,3.09,8.23,20.0,30.3,80 이상,2020-03-12,2020-03-12
252,3.16,8.33,21.0,31.34,80 이상,2020-03-13,2020-03-13
260,3.22,8.85,23.0,31.94,80 이상,2020-03-14,2020-03-14
262,3.21,9.54,25.0,33.33,80 이상,2020-03-15,2020-03-15
269,3.27,9.29,25.0,33.33,80 이상,2020-03-16,2020-03-16
273,3.28,10.26,28.0,34.57,80 이상,2020-03-17,2020-03-17
285,3.39,10.88,31.0,36.9,80 이상,2020-03-18,2020-03-18
320,3.74,9.69,31.0,34.07,80 이상,2020-03-19,2020-03-19
328,3.79,10.06,33.0,35.11,80 이상,2020-03-20,2020-03-20
380,4.32,10.26,39.0,38.24,80 이상,2020-03-21,2020-03-21
391,4.39,10.49,41.0,39.42,80 이상,2020-03-22,2020-03-22
395,4.41,11.65,46.0,41.44,80 이상,2020-03-23,2020-03-23
400,4.43,13.0,52.0,43.33,80 이상,2020-03-24,2020-03-24
405,4.43,13.58,55.0,43.65,80 이상,2020-03-25,2020-03-25
415,4.49,13.98,58.0,44.27,80 이상,2020-03-26,2020-03-26
427,4.58,15.22,65.0,46.76,80 이상,2020-03-27,2020-03-27
431,4.55,16.24,70.0,48.61,80 이상,2020-03-28,2020-03-28
433,4.52,17.55,76.0,50.0,80 이상,2020-03-29,2020-03-29
436,4.51,18.35,80.0,50.63,80 이상,2020-03-30,2020-03-30
441,4.51,18.59,82.0,50.62,80 이상,2020-03-31,2020-03-31
451,4.56,18.63,84.0,50.91,80 이상,2020-04-01,2020-04-01
453,4.54,18.76,85.0,50.3,80 이상,2020-04-02,2020-04-02
456,4.53,18.86,86.0,49.43,80 이상,2020-04-03,2020-04-03
461,4.54,18.87,87.0,49.15,80 이상,2020-04-04,2020-04-04
462,4.51,19.7,91.0,49.73,80 이상,2020-04-05,2020-04-05
465,4.52,19.78,92.0,49.46,80 이상,2020-04-06,2020-04-06
466,4.51,19.96,93.0,48.44,80 이상,2020-04-07,2020-04-07
470,4.53,20.43,96.0,48.0,80 이상,2020-04-08,2020-04-08
473,4.54,21.14,100.0,49.02,80 이상,2020-04-09,2020-04-09
474,4.54,21.31,101.0,48.56,80 이상,2020-04-10,2020-04-10
475,4.53,21.26,101.0,47.87,80 이상,2020-04-11,2020-04-11
475,4.52,21.47,102.0,47.66,80 이상,2020-04-12,2020-04-12
476,4.52,21.64,103.0,47.47,80 이상,2020-04-13,2020-04-13
477,4.52,22.22,106.0,47.75,80 이상,2020-04-14,2020-04-14
478,4.51,22.18,106.0,47.11,80 이상,2020-04-15,2020-04-15
480,4.52,22.92,110.0,48.03,80 이상,2020-04-16,2020-04-16
480,4.51,23.13,111.0,48.26,80 이상,2020-04-17,2020-04-17
481,4.52,23.28,112.0,48.28,80 이상,2020-04-18,2020-04-18
482,4.52,23.24,112.0,47.86,80 이상,2020-04-19,2020-04-19
482,4.52,23.44,113.0,47.88,80 이상,2020-04-20,2020-04-20
483,4.52,23.4,113.0,47.68,80 이상,2020-04-21,2020-04-21
483,4.52,23.4,113.0,47.48,80 이상,2020-04-22,2020-04-22
484,4.52,23.55,114.0,47.5,80 이상,2020-04-23,2020-04-23
485,4.53,23.51,114.0,47.5,80 이상,2020-04-24,2020-04-24
485,4.53,23.51,114.0,47.5,80 이상,2020-04-25,2020-04-25
485,4.52,23.71,115.0,47.52,80 이상,2020-04-26,2020-04-26
485,4.52,23.92,116.0,47.74,80 이상,2020-04-27,2020-04-27
485,4.51,23.92,116.0,47.54,80 이상,2020-04-28,2020-04-28
485,4.51,24.33,118.0,47.97,80 이상,2020-04-29,2020-04-29
485,4.51,24.33,118.0,47.77,80 이상,2020-04-30,2020-04-30
486,4.51,24.28,118.0,47.58,80 이상,2020-05-01,2020-05-01
486,4.51,24.69,120.0,48.0,80 이상,2020-05-02,2020-05-02
488,4.52,24.59,120.0,48.0,80 이상,2020-05-03,2020-05-03
488,4.52,24.59,120.0,47.62,80 이상,2020-05-04,2020-05-04
488,4.52,25.0,122.0,48.03,80 이상,2020-05-05,2020-05-05
488,4.52,25.0,122.0,47.84,80 이상,2020-05-06,2020-05-06
488,4.51,25.0,122.0,47.66,80 이상,2020-05-07,2020-05-07
488,4.51,25.0,122.0,47.66,80 이상,2020-05-08,2020-05-08
488,4.5,25.0,122.0,47.66,80 이상,2020-05-09,2020-05-09
488,4.49,25.0,122.0,47.66,80 이상,2020-05-10,2020-05-10
488,4.47,25.0,122.0,47.66,80 이상,2020-05-11,2020-05-11
489,4.47,25.36,124.0,48.06,80 이상,2020-05-12,2020-05-12
490,4.47,25.51,125.0,48.26,80 이상,2020-05-13,2020-05-13
490,4.46,25.51,125.0,48.08,80 이상,2020-05-14,2020-05-14
490,4.45,25.51,125.0,48.08,80 이상,2020-05-15,2020-05-15
490,4.44,25.92,127.0,48.47,80 이상,2020-05-16,2020-05-16
490,4.43,25.92,127.0,48.47,80 이상,2020-05-17,2020-05-17
490,4.43,25.92,127.0,48.29,80 이상,2020-05-18,2020-05-18
490,4.42,25.92,127.0,48.29,80 이상,2020-05-19,2020-05-19
490,4.41,25.92,127.0,48.29,80 이상,2020-05-20,2020-05-20
490,4.41,26.12,128.0,48.48,80 이상,2020-05-21,2020-05-21
490,4.4,26.12,128.0,48.48,80 이상,2020-05-22,2020-05-22
491,4.4,26.27,129.0,48.5,80 이상,2020-05-23,2020-05-23
491,4.39,26.27,129.0,48.5,80 이상,2020-05-24,2020-05-24
491,4.38,26.27,129.0,48.31,80 이상,2020-05-25,2020-05-25
491,4.37,26.68,131.0,48.7,80 이상,2020-05-26,2020-05-26
492,4.37,26.63,131.0,48.7,80 이상,2020-05-27,2020-05-27
492,4.34,26.63,131.0,48.7,80 이상,2020-05-28,2020-05-28
495,4.34,26.46,131.0,48.7,80 이상,2020-05-29,2020-05-29
498,4.35,26.31,131.0,48.7,80 이상,2020-05-30,2020-05-30
498,4.34,26.31,131.0,48.52,80 이상,2020-05-31,2020-05-31
498,4.33,26.51,132.0,48.71,80 이상,2020-06-01,2020-06-01
499,4.32,26.65,133.0,48.9,80 이상,2020-06-02,2020-06-02
499,4.31,26.65,133.0,48.72,80 이상,2020-06-03,2020-06-03
501,4.31,26.55,133.0,48.72,80 이상,2020-06-04,2020-06-04
504,4.32,26.39,133.0,48.72,80 이상,2020-06-05,2020-06-05
507,4.33,26.23,133.0,48.72,80 이상,2020-06-06,2020-06-06
509,4.32,26.13,133.0,48.72,80 이상,2020-06-07,2020-06-07
512,4.33,25.98,133.0,48.72,80 이상,2020-06-08,2020-06-08
517,4.36,25.92,134.0,48.91,80 이상,2020-06-09,2020-06-09
518,4.35,26.25,136.0,49.28,80 이상,2020-06-10,2020-06-10
519,4.34,26.2,136.0,49.28,80 이상,2020-06-11,2020-06-11
520,4.33,26.15,136.0,49.1,80 이상,2020-06-12,2020-06-12
530,4.4,25.66,136.0,49.1,80 이상,2020-06-13,2020-06-13
531,4.39,25.61,136.0,49.1,80 이상,2020-06-14,2020-06-14
532,4.39,25.56,136.0,49.1,80 이상,2020-06-15,2020-06-15
532,4.38,25.75,137.0,49.28,80 이상,2020-06-16,2020-06-16
533,4.37,25.89,138.0,49.46,80 이상,2020-06-17,2020-06-17
